"","endpoint","field","data_type","can_query","group","common_name","description"
"686","nber_subcategories","patent_num_foreign_citations","integer","y","patents","Number of Foreign Citations","Number of foreign patents cited by the selected patent"
"687","nber_subcategories","patent_num_us_application_citations","integer","y","patents","Number of US Application Citations","Number of US applications cited by the selected patent"
"688","nber_subcategories","patent_num_us_patent_citations","integer","y","patents","Number of US Patent Citations","Number of US patents cited by the selected patent"
"689","nber_subcategories","patent_title","fulltext","y","patents","Title","Title of the  patent"
"690","nber_subcategories","patent_type","string","y","patents","Type","Category of patent. There are 6 possible type: ""Defensive Publication"" - 509, ""Design"" - 474736, ""Plant"" - 21052, ""Reissue"" - 16416, ""Statutory Invention Registration"" - 2254, ""Utility"" - 4910906."
"691","nber_subcategories","rawinventor_first_name","string","y","rawinventors","First Name","Inventor first name before disambiguation as listed on the selected patent"
"692","nber_subcategories","rawinventor_last_name","string","y","rawinventors","Last Name","Inventor last name before disambiguation as listed on the selected patent"
"693","nber_subcategories","uspc_first_seen_date","date","y","uspcs","First Seen Date","Grant date of the earliest patent in the database within a USPC mainclass"
"694","nber_subcategories","uspc_last_seen_date","date","y","uspcs","Last Seen Date","Grant date of the most recent patent in the database within a USPC mainclass"
"695","nber_subcategories","uspc_mainclass_id","string","y","uspcs","Mainclass ID","ID of the USPC mainclass"
"696","nber_subcategories","uspc_mainclass_title","string","y","uspcs","Mainclass Title","Description of USPC mainclass"
"697","nber_subcategories","uspc_sequence","integer","y","uspcs","Sequence","Order of the USPC classification in the list of classifications for the selected patent"
"698","nber_subcategories","uspc_subclass_id","string","y","uspcs","Subclass ID","ID of USPC subclass"
"699","nber_subcategories","uspc_subclass_title","string","y","uspcs","Subclass Title","Description of USPC subclass"
"700","nber_subcategories","uspc_total_num_assignees","integer","y","uspcs","Total Number of Assignees","Total number of unique assignees on patents within a USPC mainclass"
"701","nber_subcategories","uspc_total_num_inventors","integer","y","uspcs","Total Number of Inventors","Total number of unique inventors on patents  within a USPC mainclass"
"702","nber_subcategories","uspc_total_num_patents","integer","y","uspcs","Total Number of Patents","Total number of patents within a USPC mainclass"
"703","nber_subcategories","wipo_field_id","integer","y","wipos","WIPO Technology Field ID","ID of WIPO technology field"
"704","nber_subcategories","wipo_field_title","string","y","wipos","Technology Field Title","Description of WIPO technology field"
"705","nber_subcategories","wipo_sector_title","string","y","wipos","Technology Sector Title","Description of WIPO technology sector"
"706","nber_subcategories","wipo_sequence","integer","y","wipos","Sequence","Order of the WIPO technology field in the list of technology fields for the selected patent"
"707","nber_subcategories","year_id","integer","y","years","ID","Year"
"708","nber_subcategories","year_num_patents_for_nber_subcategory","integer","n","years","Number of Patents for NBER Subcategory","Number of patents within a NBER subcategory for a given year"
"709","patents","appcit_app_number","string","y","application_citations","Application Number","Application ID (issued by USPTO) for application cited by the selected patent"
"710","patents","appcit_category","string","y","application_citations","Category","Entity that cited an application in the selected patent"
"711","patents","appcit_date","date","y","application_citations","Filing Date","Filing date for application cited in the selected patent"
"712","patents","appcit_kind","string","y","application_citations","Kind","Patent kind of application cited by patent"
"713","patents","appcit_sequence","integer","n","application_citations","Sequence","Order in which a citation is cited by patent"
"714","patents","app_country","string","y","applications","Country","Country in which patent application was filed, always U.S."
"715","patents","app_date","date","y","applications","Filing Date","Date the patent application was filed (filing date)"
"716","patents","app_number","string","y","applications","Number","Application ID assigned by USPTO"
"717","patents","app_type","string","y","applications","Type","Patent Application Type (From XML data dictionary). 02 through 28 = Utility application; 29, D = Design application; 60 = Provisional application; 90 = Reexamination request"
"718","patents","assignee_city","string","y","assignees","City","Assignee's city as listed on the patent"
"719","patents","assignee_country","string","y","assignees","Country","Assignee's country as listed on the patent"
"720","patents","assignee_first_name","string","y","assignees","First Name","First name, if assignee is individual"
"721","patents","assignee_first_seen_date","date","y","assignees","First Seen Date","Earliest patent grant date for all of an asisgnee's patents in the database"
"722","patents","assignee_id","string","y","assignees","ID","Unique database assignee ID assigned by disambiguation algorithm"
"723","patents","assignee_lastknown_city","string","y","assignees","Last Known City","Assignee's country as of their most recent patent grant date (equivalently, as of assignee_last_seen_date)"
"724","patents","assignee_lastknown_country","string","y","assignees","Last Known Country","Assignee's city as of their most recent patent grant date (equivalently, as of assignee_last_seen_date)"
"725","patents","assignee_lastknown_latitude","float","n","assignees","Last Known Latitude","Latitude for assignee's location as of their most recent patent grant date (equivalently, as of assignee_last_seen_date)"
"726","patents","assignee_lastknown_location_id","string","y","assignees","Last Known Location ID","Unique database ID for the assignee's location on their most recent patent grant date (equivalently, as of assignee_last_seen_date)"
"727","patents","assignee_lastknown_longitude","float","n","assignees","Last Known Longitude","Longitude for assignee's location as of their most recent patent grant date (equivalently, as of assignee_last_seen_date)"
"728","patents","assignee_lastknown_state","string","y","assignees","Last Known State","Assignee's state as of their most recent patent grant date (equivalently, as of assignee_last_seen_date)"
"729","patents","assignee_last_name","string","y","assignees","Last Name","Last name, if assignee is individual"
"730","patents","assignee_last_seen_date","date","y","assignees","Last Seen Date","Most recent patent grant date for all of the asisgnee's patents in the database"
"731","patents","assignee_latitude","float","n","assignees","Latitude","Latitude for assignee's location as listed on the patent"
"732","patents","assignee_location_id","string","y","assignees","Location ID","Unique database ID for the assignee's location as listed on the patent"
"733","patents","assignee_longitude","float","n","assignees","Longitude","Longitude for assignee's location a listed on the patent"
"734","patents","assignee_organization","string","y","assignees","Organization","Organization name, if assignee is organization"
"735","patents","assignee_sequence","integer","y","assignees","Sequence","Order in which assignee appears on the patent"
"736","patents","assignee_state","string","y","assignees","State","Assignee's state as listed on the patent"
"737","patents","assignee_total_num_inventors","integer","y","assignees","Total Number of Inventors","Total number of inventors in database for a given assignee (as indicated by unique assignee_id)"
"738","patents","assignee_total_num_patents","integer","y","assignees","Total Number of Patents","Total number of patents in database for a given assignee (as indicated by unique assignee_id)"
"739","patents","assignee_type","string","y","assignees","Type","Classification of assignee. 2 - US Company or Corporation, 3 - Foreign Company or Corporation, 4 - US Individual, 5 - Foreign Individual, 6 - US Government, 7 - Foreign Government, 8 - Country Government, 9 - State Government (US). Note: A ""1"" appearing before any of these codes signifies part interest"
"740","patents","citedby_patent_category","string","y","citedby_patents","Patent Category","Category of citing patent"
"741","patents","citedby_patent_date","date","y","citedby_patents","Patent Date","Grant date of patent citing the selected patent"
"742","patents","citedby_patent_kind","string","y","citedby_patents","Patent Kind","Patent kind of citing patent (see patent_kind for details)"
"743","patents","citedby_patent_number","string","y","citedby_patents","Patent Number","Patent number of citing patent"
"744","patents","citedby_patent_title","string","y","citedby_patents","Patent Title","Title of citing patent"
"745","patents","cited_patent_category","string","y","cited_patents","Patent Category","Category of cited patent"
"746","patents","cited_patent_date","date","y","cited_patents","Patent Date","Grant data of cited patent"
"747","patents","cited_patent_kind","string","y","cited_patents","Patent Kind","Patent kind of cited patent  (see patent_kind for details)"
"748","patents","cited_patent_number","string","y","cited_patents","Patent Number","Patent number of cited patent"
"749","patents","cited_patent_sequence","string","n","cited_patents","Patent Sequence","Order in which patent is cited by the selected patent"
"750","patents","cited_patent_title","string","y","cited_patents","Patent Title","Title of cited patent"
"751","patents","cpc_category","string","y","cpcs","Category","Top Level Cooperative Patent Classification (CPC) category (http://www.cooperativepatentclassification.org/index.html)"
"752","patents","cpc_first_seen_date","date","y","cpcs","First Seen Date","Grant date of the earliest patent in the database within a CPC subsection."
"753","patents","cpc_group_id","string","y","cpcs","Group ID","CPC group ID"
"754","patents","cpc_group_title","string","y","cpcs","Group Title","Description of CPC group"
"755","patents","cpc_last_seen_date","date","y","cpcs","Last Seen Date","Grant date of the most recent patent in the database within a CPC subsection"
"756","patents","cpc_section_id","string","y","cpcs","Section ID","CPC section ID (A = Human Necessitites, B = Performing Operations; Transporint, C = Chemistry; Metallurgy, D = Textiles; paper, E = Fixed Constructing, F = Mechanical Engineering; Lighting; Heating; Weapons; Blasting Engines; Pumps, G = Physics, H = Electricity, Y = General Tagging of new technological developments)"
"757","patents","cpc_sequence","integer","y","cpcs","Sequence","Order of the CPC classification in the list of classifications for the selected patent"
"758","patents","cpc_subgroup_id","string","y","cpcs","Subgroup ID","CPC subgroup ID"
"759","patents","cpc_subgroup_title","string","y","cpcs","Subgroup Title","Description of CPC subgroup"
"760","patents","cpc_subsection_id","string","y","cpcs","Subsection ID","CPC subsection ID"
"761","patents","cpc_subsection_title","string","y","cpcs","Subsection Title","Description of CPC subsection"
"762","patents","cpc_total_num_assignees","integer","y","cpcs","Total Number of Assignees","Total number of unique assignees on patents within a CPC subsection"
"763","patents","cpc_total_num_inventors","integer","y","cpcs","Total Number of Inventors","Total number of unique inventors on patents within a CPC subsection"
"764","patents","cpc_total_num_patents","integer","y","cpcs","Total Number of Patents","Total number of patents within a CPC subsection"
"765","patents","govint_contract_award_number","string","y","gov_interests","Contract/Award Number","Contract or award number as reported in the government interest statement on patents (if available)"
"766","patents","govint_org_id","integer","y","gov_interests","Organization ID","Organization ID of the U.S. government agency reported in the government interest statement on patents (if available)"
"767","patents","govint_org_level_one","string","y","gov_interests","Top Level Government Organization","The top-level U.S. government organization name related to the organization reported in the government interest statement on patents (if available). For example, the National Institutes of Health report to the U.S. Department of Health and Human Services."
"768","patents","govint_org_level_three","string","y","gov_interests","Third Level Government Organization","The third-level U.S. government organization name related to the organization reported in the government interest statement on patents (if available). For example, the National Institute for Occupational Safety and Health is third-level in relation to the Centers for Disease Control and Prevention that report to the U.S. Department of Health and Human Services."
"769","patents","govint_org_level_two","string","y","gov_interests","Second Level Government Organization","The second-level U.S. government organization name related to the organization reported in the government interest statement on patents (if available). For example, the National Institutes of Health is second-level in relation to the National Heart, Lung, and Blood Institute."
"770","patents","govint_org_name","string","y","gov_interests","Organization Name","Name of the U.S. government organization reported in the government interest statement on patents (if available)."
"771","patents","govint_raw_statement","fulltext","y","gov_interests","Government Interest Statement","The full government interest statement as reported on a given patent (if available)."
"772","patents","inventor_city","string","y","inventors","City","Inventor's city as listed on the selected patent"
"773","patents","inventor_country","string","y","inventors","Country","Inventor's country as listed on the selected patent"
"774","patents","inventor_first_name","string","y","inventors","First Name","First name of inventor"
"775","patents","inventor_first_seen_date","date","y","inventors","First Seen Date","Earliest patent grant date for all the inventor's patents in the database"
"776","patents","inventor_id","string","y","inventors","ID","Unique database inventor ID  by disambiguation algorithm"
"777","patents","inventor_lastknown_city","string","y","inventors","Last Known City","Inventor's city as of their most recent patent grant date (equivalently, as of inventor_last_seen_date)"
"778","patents","inventor_lastknown_country","string","y","inventors","Last Known Country","Inventor's country as of their most recent patent grant date (equivalently, as of inventor_last_seen_date)"
"779","patents","inventor_lastknown_latitude","float","n","inventors","Last Known Latitude","Latitude of inventor's city as of  their most recent patent grant date (equivalently, as of inventor_last_seen_date)"
"780","patents","inventor_lastknown_location_id","string","y","inventors","Last Known Location ID","Unique database ID for the inventor's location as of their most recent patent grant date (equivalently, as of inventor_last_seen_date)"
"781","patents","inventor_lastknown_longitude","float","n","inventors","Last Known Longitude","Longitude of inventor's city as of  their most recent patent grant date (equivalently, as of inventor_last_seen_date)"
"782","patents","inventor_lastknown_state","string","y","inventors","Last Known State","Inventor's state as of their most recent patent grant date (equivalently, as of inventor_last_seen_date)"
"783","patents","inventor_last_name","string","y","inventors","Last Name","Last name of inventor"
"784","patents","inventor_last_seen_date","date","y","inventors","Last Seen Date","Most recent patent grant date for all the inventor's patents in the database"
"785","patents","inventor_latitude","float","n","inventors","Latitude","Latitude of inventor's as listed on the selected patent patent"
"786","patents","inventor_location_id","string","y","inventors","Location ID","Unique database ID for  inventor's location as listed on the selected patent"
"787","patents","inventor_longitude","float","n","inventors","Longitude","Longitude of inventor's city as listed on the selected patent"
"788","patents","inventor_sequence","integer","y","inventors","Sequence","Order in which inventor is listed on the patent"
"789","patents","inventor_state","string","y","inventors","State","Inventor's state as listed on the selected patent"
"790","patents","inventor_total_num_patents","integer","y","inventors","Total Number of Patents","Total number of patents in the database for a given inventor (as indicated by unique inventor_id)"
"791","patents","ipc_action_date","date","n","ipcs","Action Date","Date an International Patent Classification (IPC) is issued for the patent"
"792","patents","ipc_class","string","y","ipcs","Class","Second hierarchial level of the IPC system, sections are subdivided into classes"
"793","patents","ipc_classification_data_source","string","n","ipcs","Classification Data Source",NA
"794","patents","ipc_classification_value","string","y","ipcs","Classification Value",NA
"795","patents","ipc_first_seen_date","date","y","ipcs","First Seen Date","Grant date of the earliest patent in the database within a IPC group"
"796","patents","ipc_last_seen_date","date","y","ipcs","Last Seen Date","Grant date of the most recent patent in the database within a IPC group"
"797","patents","ipc_main_group","string","y","ipcs","Main Group","Subdivisions of the IPC subclass"
"798","patents","ipc_section","string","y","ipcs","Section","Highest hierarchical levels of the IPC corresponding to broad technical fields ( A = Human Necessitites, B = Performing Operations; Transporint, C = Chemistry; Metallurgy, D = Textiles; paper, E = Fixed Constructing, F = Mechanical Engineering; Lighting; Heating; Weapons; Blasting Engines; Pumps, G = Physics, H = Electricity)"
"799","patents","ipc_sequence","integer","y","ipcs","Sequence","Order of the IPC classification in the list of classifications for the selected patent"
"800","patents","ipc_subclass","string","y","ipcs","Subclass","Subdivisions IPC class"
"801","patents","ipc_subgroup","string","y","ipcs","Subgroup","Subdivisions of IPC main group"
"802","patents","ipc_symbol_position","string","y","ipcs","Position","First or later position of symbols. The position of the first invention information classification can be recognized by this field. The letters ""F"" and ""L"" are used for the first and later position, respectively."
"803","patents","ipc_total_num_assignees","integer","y","ipcs","Total Number of Assignees","Total number of unique assignees on patents within an IPC class"
"804","patents","ipc_total_num_inventors","integer","y","ipcs","Total Number of Inventors","Total number of unique inventors on patents within an IPC class"
"805","patents","ipc_version_indicator","date","n","ipcs","Version Indicator","The version of the IPC classification system"
"806","patents","nber_category_id","string","y","nbers","Category ID","National Bureau of Economic Research (NBER) technology category ID (see nber_category_title for details)"
"807","patents","nber_category_title","string","y","nbers","Category Title","Description of NBER category"
"808","patents","nber_first_seen_date","date","y","nbers","First Seen Date","Grant date of the earliest patent in the database within a NBER subcategory"
"809","patents","nber_last_seen_date","date","y","nbers","Last Seen Date","Grant date of the most recent patent in the database within a NBER subcategory"
"810","patents","nber_subcategory_id","string","y","nbers","Subcategory ID","NBER subcategory ID (see nber_subcategory_title for details)"
"811","patents","nber_subcategory_title","string","y","nbers","Subcategory Title","Description of NBER subcategory"
"812","patents","nber_total_num_assignees","integer","y","nbers","Total Number of Assignees","Total number of unique assignees on patents within a NBER subcategory"
"813","patents","nber_total_num_inventors","integer","y","nbers","Total Number of Inventors","Total number of unique inventors on patents within a NBER subcategory"
"814","patents","nber_total_num_patents","integer","y","nbers","Total Number of Patents","Total number of patents within a NBER subcategory"
"815","patents","patent_abstract","fulltext","y","patents","Abstract","Abstract of the patent"
"816","patents","patent_average_processing_time","integer","y","patents","Average Processing Time","Average processing time for patents in the same USPC mainclass category as the selected patent"
"817","patents","patent_date","date","y","patents","Grant Date","Date patent was granted"
"818","patents","patent_firstnamed_assignee_city","string","y","patents","First Named Assignee City","City of the location of the first-named (i.e. first in the list) assignee on the patent"
"819","patents","patent_firstnamed_assignee_country","string","y","patents","First Named Assignee Country","Country of the location of the first-named (i.e. first in the list) assignee on the patent"
"820","patents","patent_firstnamed_assignee_id","string","y","patents","First Named Assignee ID","Assignee ID (assignee_id) for the first-named (i.e. first in the list) assignee on the patent"
"821","patents","patent_firstnamed_assignee_latitude","float","n","patents","First Named Assignee Latitude","Latitude of the location of the first-named (i.e. first in the list) assignee on the patent"
"822","patents","patent_firstnamed_assignee_location_id","string","y","patents","First Named Assignee Location ID","Unique database ID for the location of the first-named (i.e. first in the list) assignee on the patent"
"823","patents","patent_firstnamed_assignee_longitude","float","n","patents","First Named Assignee Longitude","Longitude of the location of the first-named (i.e. first in the list) assignee on the patent"
"824","patents","patent_firstnamed_assignee_state","string","y","patents","First Named Assignee State","State of the location of the the first-named (i.e. first in the list) assignee on the patent"
"825","patents","patent_firstnamed_inventor_city","string","y","patents","First Named Inventor City","City of the location of the the first-named (i.e. first in the list) inventor on the patent"
"826","patents","patent_firstnamed_inventor_country","string","y","patents","First Named Inventor Country","Country of the location of the first-named (i.e. first in the list) inventor on the patent"
"827","patents","patent_firstnamed_inventor_id","string","y","patents","First Named Inventor ID","Inventor ID (inventor_id) for the first-named (i.e. first in the list) inventor on the patent"
"828","patents","patent_firstnamed_inventor_latitude","float","n","patents","First Named Inventor Latitude","Latitude of the location of the first-named (i.e. first in the list) inventor on the patent"
"829","patents","patent_firstnamed_inventor_location_id","string","y","patents","First Named Inventor Location ID","Unique database ID for the location of the first-named (i.e. first in the list) inventor on the patent"
"830","patents","patent_firstnamed_inventor_longitude","float","n","patents","First Named Inventor Longitude","Longitude of the location of the first-named (i.e. first in the list) inventor on the patent"
"831","patents","patent_firstnamed_inventor_state","string","y","patents","First Named Inventor State","State of the location of the first-named (i.e. first in the list) inventor on the patent"
"832","patents","patent_id","string","y","patents","Patent ID","Unique database ID for patent"
"833","patents","patent_kind","string","y","patents","Kind","World Intellectual Property Organization (WIPO) Standard ST.16 Patent Code (http://www.uspto.gov/learning-and-resources/support-centers/electronic-business-center/kind-codes-included-uspto-patent)"
"834","patents","patent_number","string","y","patents","Number","US Patent number, as assigned by USPTO"
"835","patents","patent_num_cited_by_us_patents","integer","y","patents","Number Cited by US Patents","Number of times the patent was cited by other US patents"
"836","patents","patent_num_claims","integer","n","patents","Number of Claims","Number of claim statements on the patent"
"837","patents","patent_num_combined_citations","integer","y","patents","Number of Combined Citations","Number of patents and applications cited by the selected patent. This is the sum of citations of US patents, foreign patents, and US applications"
"838","patents","patent_num_foreign_citations","integer","y","patents","Number of Foreign Citations","Number of foreign patents cited by the selected patent"
"839","patents","patent_num_us_application_citations","integer","y","patents","Number of US Application Citations","Number of US applications cited by the selected patent"
"840","patents","patent_num_us_patent_citations","integer","y","patents","Number of US Patent Citations","Number of US patents cited by the selected patent"
"841","patents","patent_processing_time","integer","y","patents","Processing Time","Time from filing application date to grant date for the patent"
"842","patents","patent_title","fulltext","y","patents","Title","Title of the  patent"
"843","patents","patent_type","string","y","patents","Type","Category of patent. There are 6 possible type: ""Defensive Publication"" - 509, ""Design"" - 474736, ""Plant"" - 21052, ""Reissue"" - 16416, ""Statutory Invention Registration"" - 2254, ""Utility"" - 4910906."
"844","patents","patent_year","integer","y","patents","Year","Year patent was granted"
"845","patents","rawinventor_first_name","string","y","rawinventors","First Name","Inventor first name before disambiguation as listed on the selected patent"
"846","patents","rawinventor_last_name","string","y","rawinventors","Last Name","Inventor last name before disambiguation as listed on the selected patent"
"847","patents","uspc_first_seen_date","date","y","uspcs","First Seen Date","Grant date of the earliest patent in the database within a USPC mainclass"
"848","patents","uspc_last_seen_date","date","y","uspcs","Last Seen Date","Grant date of the most recent patent in the database within a USPC mainclass"
"849","patents","uspc_mainclass_id","string","y","uspcs","Mainclass ID","ID of the USPC mainclass"
"850","patents","uspc_mainclass_title","string","y","uspcs","Mainclass Title","Description of USPC mainclass"
"851","patents","uspc_sequence","integer","y","uspcs","Sequence","Order of the USPC classification in the list of classifications for the selected patent"
"852","patents","uspc_subclass_id","string","y","uspcs","Subclass ID","ID of USPC subclass"
"853","patents","uspc_subclass_title","string","y","uspcs","Subclass Title","Description of USPC subclass"
"854","patents","uspc_total_num_assignees","integer","y","uspcs","Total Number of Assignees","Total number of unique assignees on patents within a USPC mainclass"
"855","patents","uspc_total_num_inventors","integer","y","uspcs","Total Number of Inventors","Total number of unique inventors on patents  within a USPC mainclass"
"856","patents","uspc_total_num_patents","integer","y","uspcs","Total Number of Patents","Total number of patents within a USPC mainclass"
"857","patents","wipo_field_id","integer","y","wipos","WIPO Technology Field ID","ID of WIPO technology field"
"858","patents","wipo_field_title","string","y","wipos","Technology Field Title","Description of WIPO technology field"
"859","patents","wipo_sector_title","string","y","wipos","Technology Sector Title","Description of WIPO technology sector"
"860","patents","wipo_sequence","integer","y","wipos","Sequence","Order of the WIPO technology field in the list of technology fields for the selected patent"
"861","uspc_mainclasses","app_country","string","y","applications","Country","Country in which patent application was filed, always U.S."
"862","uspc_mainclasses","app_date","date","y","applications","Filing Date","Date the patent application was filed (filing date)"
"863","uspc_mainclasses","app_number","string","y","applications","Number","Application ID assigned by USPTO"
"864","uspc_mainclasses","app_type","string","y","applications","Type","Patent Application Type (From XML data dictionary). 02 through 28 = Utility application; 29, D = Design application; 60 = Provisional application; 90 = Reexamination request"
"865","uspc_mainclasses","assignee_city","string","y","assignees","City","Assignee's city as listed on the patent"
"866","uspc_mainclasses","assignee_country","string","y","assignees","Country","Assignee's country as listed on the patent"
"867","uspc_mainclasses","assignee_first_name","string","y","assignees","First Name","First name, if assignee is individual"
"868","uspc_mainclasses","assignee_first_seen_date","date","y","assignees","First Seen Date","Earliest patent grant date for all of an asisgnee's patents in the database"
"869","uspc_mainclasses","assignee_id","string","y","assignees","ID","Unique database assignee ID assigned by disambiguation algorithm"
"870","uspc_mainclasses","assignee_lastknown_city","string","y","assignees","Last Known City","Assignee's country as of their most recent patent grant date (equivalently, as of assignee_last_seen_date)"
"871","uspc_mainclasses","assignee_lastknown_country","string","y","assignees","Last Known Country","Assignee's city as of their most recent patent grant date (equivalently, as of assignee_last_seen_date)"
"872","uspc_mainclasses","assignee_lastknown_latitude","float","n","assignees","Last Known Latitude","Latitude for assignee's location as of their most recent patent grant date (equivalently, as of assignee_last_seen_date)"
"873","uspc_mainclasses","assignee_lastknown_location_id","string","y","assignees","Last Known Location ID","Unique database ID for the assignee's location on their most recent patent grant date (equivalently, as of assignee_last_seen_date)"
"874","uspc_mainclasses","assignee_lastknown_longitude","float","n","assignees","Last Known Longitude","Longitude for assignee's location as of their most recent patent grant date (equivalently, as of assignee_last_seen_date)"
"875","uspc_mainclasses","assignee_lastknown_state","string","y","assignees","Last Known State","Assignee's state as of their most recent patent grant date (equivalently, as of assignee_last_seen_date)"
"876","uspc_mainclasses","assignee_last_name","string","y","assignees","Last Name","Last name, if assignee is individual"
"877","uspc_mainclasses","assignee_last_seen_date","date","y","assignees","Last Seen Date","Most recent patent grant date for all of the asisgnee's patents in the database"
"878","uspc_mainclasses","assignee_latitude","float","n","assignees","Latitude","Latitude for assignee's location as listed on the patent"
"879","uspc_mainclasses","assignee_location_id","string","y","assignees","Location ID","Unique database ID for the assignee's location as listed on the patent"
"880","uspc_mainclasses","assignee_longitude","float","n","assignees","Longitude","Longitude for assignee's location a listed on the patent"
"881","uspc_mainclasses","assignee_num_patents_for_uspc_mainclass","integer","n","assignees","Number of Patents for USPC Mainclass","Number of patents in the database for a given assignee within a USPC mainclass"
"882","uspc_mainclasses","assignee_organization","string","y","assignees","Organization","Organization name, if assignee is organization"
"883","uspc_mainclasses","assignee_state","string","y","assignees","State","Assignee's state as listed on the patent"
"884","uspc_mainclasses","assignee_total_num_inventors","integer","y","assignees","Total Number of Inventors","Total number of inventors in database for a given assignee (as indicated by unique assignee_id)"
"885","uspc_mainclasses","assignee_total_num_patents","integer","y","assignees","Total Number of Patents","Total number of patents in database for a given assignee (as indicated by unique assignee_id)"
"886","uspc_mainclasses","assignee_type","string","y","assignees","Type","Classification of assignee. 2 - US Company or Corporation, 3 - Foreign Company or Corporation, 4 - US Individual, 5 - Foreign Individual, 6 - US Government, 7 - Foreign Government, 8 - Country Government, 9 - State Government (US). Note: A ""1"" appearing before any of these codes signifies part interest"
"887","uspc_mainclasses","cpc_category","string","y","cpcs","Category","Top Level Cooperative Patent Classification (CPC) category (http://www.cooperativepatentclassification.org/index.html)"
"888","uspc_mainclasses","cpc_first_seen_date","date","y","cpcs","First Seen Date","Grant date of the earliest patent in the database within a CPC subsection."
"889","uspc_mainclasses","cpc_group_id","string","y","cpcs","Group ID","CPC group ID"
"890","uspc_mainclasses","cpc_group_title","string","y","cpcs","Group Title","Description of CPC group"
"891","uspc_mainclasses","cpc_last_seen_date","date","y","cpcs","Last Seen Date","Grant date of the most recent patent in the database within a CPC subsection"
"892","uspc_mainclasses","cpc_section_id","string","y","cpcs","Section ID","CPC section ID (A = Human Necessitites, B = Performing Operations; Transporint, C = Chemistry; Metallurgy, D = Textiles; paper, E = Fixed Constructing, F = Mechanical Engineering; Lighting; Heating; Weapons; Blasting Engines; Pumps, G = Physics, H = Electricity, Y = General Tagging of new technological developments)"
"893","uspc_mainclasses","cpc_subgroup_id","string","y","cpcs","Subgroup ID","CPC subgroup ID"
"894","uspc_mainclasses","cpc_subgroup_title","string","y","cpcs","Subgroup Title","Description of CPC subgroup"
"895","uspc_mainclasses","cpc_subsection_id","string","y","cpcs","Subsection ID","CPC subsection ID"
"896","uspc_mainclasses","cpc_subsection_title","string","y","cpcs","Subsection Title","Description of CPC subsection"
"897","uspc_mainclasses","cpc_total_num_assignees","integer","y","cpcs","Total Number of Assignees","Total number of unique assignees on patents within a CPC subsection"
"898","uspc_mainclasses","cpc_total_num_inventors","integer","y","cpcs","Total Number of Inventors","Total number of unique inventors on patents within a CPC subsection"
"899","uspc_mainclasses","cpc_total_num_patents","integer","y","cpcs","Total Number of Patents","Total number of patents within a CPC subsection"
"900","uspc_mainclasses","govint_contract_award_number","string","y","gov_interests","Contract/Award Number","Contract or award number as reported in the government interest statement on patents (if available)"
"901","uspc_mainclasses","govint_org_id","integer","y","gov_interests","Organization ID","Organization ID of the U.S. government agency reported in the government interest statement on patents (if available)"
"902","uspc_mainclasses","govint_org_level_one","string","y","gov_interests","Top Level Government Organization","The top-level U.S. government organization name related to the organization reported in the government interest statement on patents (if available). For example, the National Institutes of Health report to the U.S. Department of Health and Human Services."
"903","uspc_mainclasses","govint_org_level_three","string","y","gov_interests","Third Level Government Organization","The third-level U.S. government organization name related to the organization reported in the government interest statement on patents (if available). For example, the National Institute for Occupational Safety and Health is third-level in relation to the Centers for Disease Control and Prevention that report to the U.S. Department of Health and Human Services."
"904","uspc_mainclasses","govint_org_level_two","string","y","gov_interests","Second Level Government Organization","The second-level U.S. government organization name related to the organization reported in the government interest statement on patents (if available). For example, the National Institutes of Health is second-level in relation to the National Heart, Lung, and Blood Institute."
"905","uspc_mainclasses","govint_org_name","string","y","gov_interests","Organization Name","Name of the U.S. government organization reported in the government interest statement on patents (if available)."
"906","uspc_mainclasses","govint_raw_statement","fulltext","y","gov_interests","Government Interest Statement","The full government interest statement as reported on a given patent (if available)."
"907","uspc_mainclasses","inventor_city","string","y","inventors","City","Inventor's city as listed on the selected patent"
"908","uspc_mainclasses","inventor_country","string","y","inventors","Country","Inventor's country as listed on the selected patent"
"909","uspc_mainclasses","inventor_first_name","string","y","inventors","First Name","First name of inventor"
"910","uspc_mainclasses","inventor_first_seen_date","date","y","inventors","First Seen Date","Earliest patent grant date for all the inventor's patents in the database"
"911","uspc_mainclasses","inventor_id","string","y","inventors","ID","Unique database inventor ID  by disambiguation algorithm"
"912","uspc_mainclasses","inventor_lastknown_city","string","y","inventors","Last Known City","Inventor's city as of their most recent patent grant date (equivalently, as of inventor_last_seen_date)"
"913","uspc_mainclasses","inventor_lastknown_country","string","y","inventors","Last Known Country","Inventor's country as of their most recent patent grant date (equivalently, as of inventor_last_seen_date)"
"914","uspc_mainclasses","inventor_lastknown_latitude","float","n","inventors","Last Known Latitude","Latitude of inventor's city as of  their most recent patent grant date (equivalently, as of inventor_last_seen_date)"
"915","uspc_mainclasses","inventor_lastknown_location_id","string","y","inventors","Last Known Location ID","Unique database ID for the inventor's location as of their most recent patent grant date (equivalently, as of inventor_last_seen_date)"
"916","uspc_mainclasses","inventor_lastknown_longitude","float","n","inventors","Last Known Longitude","Longitude of inventor's city as of  their most recent patent grant date (equivalently, as of inventor_last_seen_date)"
"917","uspc_mainclasses","inventor_lastknown_state","string","y","inventors","Last Known State","Inventor's state as of their most recent patent grant date (equivalently, as of inventor_last_seen_date)"
